equipment_energy_consumption,lighting_energy,zone1_temperature,zone1_humidity,zone2_temperature,zone3_temperature,zone4_temperature,zone6_temperature,zone6_humidity,zone8_temperature,zone8_humidity,zone9_humidity,outdoor_temperature,atmospheric_pressure,outdoor_humidity,wind_speed,hour,random_variable
60.0,0.0,22.1333333333333,43.09,23.675,22.26,21.5,19.39,14.8266666666667,22.6333333333333,43.19333333333329,43.0,18.1666666666667,751.95,54.83333333333329,4.16666666666667,13,45.27174076065421
40.0,-0.0,19.39,,18.2,18.89,18.0,-5.48833333333333,82.5694444444444,19.73,45.223333333333294,40.933333333333294,-4.86666666666667,758.766666666667,93.0,1.66666666666667,2,35.307832749094814
60.0,,20.06666666666669,41.1633333333333,18.2,20.29,18.79,2.4,91.69,,46.4377777777778,43.9,2.41666666666667,750.45,93.0,6.0,3,29.396422556601465
120.0,0.0,22.1,38.59,20.23,22.463333333333296,21.2,8.79333333333333,17.8233333333333,22.6,37.745,37.95,8.93333333333333,753.1833333333329,61.66666666666671,4.0,20,28.984869364649057
70.0,0.0,22.0,36.29,20.1333333333333,22.7,21.7,7.06333333333333,25.29,23.7,36.0,37.09,6.76666666666667,757.2999999999998,67.6666666666667,6.3333333333333295,15,0.041232316289097
60.0,0.0,20.2,38.2666666666667,18.6,20.29,,4.43333333333333,82.2266666666667,19.79,37.2,36.59,4.2,755.4333333333329,92.0,8.66666666666667,14,20.20319547737017
90.0,0.0,21.5,42.66666666666671,19.9266666666667,21.245,21.2,2.36,85.93,20.89,40.6266666666667,39.4,3.05,759.85,91.5,1.0,20,32.318969536572695
120.0,0.0,22.4266666666667,45.463333333333296,21.533333333333296,25.39,22.0,10.3633333333333,15.7333333333333,23.79,41.43,44.26,10.5666666666667,747.5666666666668,68.0,4.3333333333333295,15,46.58078138018026
90.0,0.0,,44.73,20.1,25.0,21.29,12.6,42.0666666666667,23.2,43.463333333333296,45.43,9.93333333333333,749.5499999999998,91.6666666666667,1.16666666666667,9,14.364477212075144
50.0,0.0,20.7,35.23,18.26,20.6,19.1,-4.53,79.56,21.39,42.2,39.7,-2.86666666666667,765.716666666667,,1.8333333333333297,3,10.587114724330604
60.0,,20.7,44.76,19.56666666666669,21.39,20.5,11.3642857142857,88.21142857142861,20.5,52.93,47.59,11.1,756.5,88.0,9.0,11,34.36457342468202
60.0,0.0,,42.4,20.2,,17.89,8.39,99.9,18.2,50.0,50.09,8.099999999999998,766.6333333333331,94.0,2.0,1,24.60197937907651
50.0,0.0,21.29,39.4,17.79,23.32333333333329,20.89,1.96333333333333,56.0966666666667,22.7,38.0,52.055,1.71666666666667,752.1666666666669,97.8333333333333,1.0,6,26.59876031102613
80.0,0.0,,37.9,22.745,24.29,21.5,13.5528571428571,25.1942857142857,23.3816666666667,36.0066666666667,42.4666666666667,11.4,742.533333333333,61.66666666666671,10.0,15,-27.280897863965947
175.0,0.0,21.9266666666667,44.76333333333329,20.29,23.0,20.3566666666667,13.8225,34.1475,,44.95,41.5,,,67.6666666666667,5.66666666666667,19,9.631860244553536
50.0,0.0,24.5,38.29,23.29,24.7,24.0,,11.4971428571429,24.533333333333296,42.363333333333294,40.0,15.7666666666667,752.5,61.33333333333329,1.0,22,40.000682999379926
120.0,0.0,20.2,40.863333333333294,18.463333333333296,20.6666666666667,20.23,3.43333333333333,92.29333333333328,20.705,43.5155555555556,40.53,2.9,737.2999999999998,95.0,2.333333333333329,11,18.4673378826119
50.0,,22.6,39.5,21.625,21.29,18.29,1.9,96.0,19.29,27.56666666666675,47.59,3.0,751.2999999999998,76.0,10.0,5,23.611710127443075
175.0,0.0,20.89,41.29,18.6666666666667,,20.6,6.69291666666667,47.3520833333333,,38.79,39.0266666666667,4.9,752.366666666667,87.6666666666667,5.66666666666667,8,4.4383002212271085
110.0,0.0,21.6,35.53,19.39,22.39,19.9666666666667,1.0,51.1266666666667,22.79,34.2233333333333,37.963333333333296,1.0,,78.0,2.66666666666667,20,9.387048834469168
60.0,0.0,,42.4,19.32333333333329,20.82333333333329,18.79,0.1,89.79999999999998,21.82333333333329,49.5422222222222,45.363333333333294,1.7,748.9333333333329,97.6666666666667,3.0,8,21.22701671905816
175.0,0.0,21.0,41.79,19.2,20.5,19.1,3.09,88.2933333333333,22.29,41.4377777777778,37.6266666666667,,744.1666666666669,87.0,,20,0.0100190402008593
30.0,0.0,21.2,39.09,19.0,21.06666666666669,21.56666666666669,-1.826666666666669,81.56,21.5,41.6,39.76,-0.766666666666667,769.1,89.1666666666667,,1,35.66954100970179
70.0,0.0,20.1,37.2,17.73,20.29,18.1,3.4,72.5233333333333,21.29,35.6633333333333,35.5,3.16666666666667,744.1333333333331,88.3333333333333,3.0,21,21.05655416380614
70.0,0.0,22.0,41.33333333333329,,20.79,20.5,2.0,95.6566666666667,19.6,49.76,45.29,3.0,763.366666666667,93.6666666666667,3.0,10,7.189364032819867
50.0,0.0,20.5,40.0,17.1333333333333,20.89,20.1,2.43333333333333,70.2,22.0,41.79,39.5,2.2333333333333294,764.483333333333,94.6666666666667,3.666666666666672,6,36.774753767531365
140.0,0.0,22.5,40.9,20.7,22.7,21.5,10.5666666666667,23.43,24.6666666666667,38.56,37.23,,,62.5,,19,32.326154224574566
60.0,0.0,20.89,40.73,19.46,22.1,20.2,11.9633333333333,25.4,22.39,41.45,40.2666666666667,9.3,750.4,71.0,4.0,10,16.7012621415779
70.0,0.0,21.6333333333333,43.7,20.9266666666667,20.7,17.6666666666667,8.0,99.9,19.4694444444444,50.4722222222222,49.0666666666667,8.0,767.5,96.0,4.0,18,8.750924386549741
50.0,0.0,18.79,41.9,18.2,18.2,16.065000000000005,5.59,99.9,19.28,,47.09,5.3,769.5,92.0,4.0,1,9.652200795244424
80.0,0.0,22.1666666666667,41.36,21.2,22.6557142857143,18.1333333333333,10.5,84.6566666666667,21.0,48.09666666666671,44.29,10.0,,86.0,7.0,15,34.435422450769686
40.0,0.0,21.79,40.09666666666671,,21.1333333333333,16.065000000000005,2.4,87.4333333333333,19.06666666666669,48.43,46.93,3.2,752.716666666667,77.6666666666667,8.16666666666667,7,35.44875992229208
160.0,-0.0,22.73,36.7,21.1333333333333,22.89,20.7,10.8,35.16666666666669,24.1,38.0,,11.5833333333333,749.9,58.83333333333329,8.5,18,1.4717749319970608
80.0,,24.5,34.9333333333333,24.074999999999996,24.0,24.06666666666669,19.875,1.0,23.5,37.3266666666667,,18.54166666666668,753.1,39.75000000000005,4.0,15,28.15809899475425
80.0,0.0,18.5,38.7,17.39,18.76,16.29,-0.866666666666667,94.4,18.29,43.51388888888889,42.1633333333333,-0.216666666666667,762.966666666667,78.5,3.8333333333333295,8,6.671028630807996
30.0,0.0,19.56666666666669,28.924999999999947,17.2,20.1,19.2,0.75,76.42499999999998,20.963333333333296,45.26,39.4,0.5166666666666672,747.3833333333331,,,3,3.768747800495476
60.0,0.0,21.39,34.2666666666667,20.1333333333333,20.79,21.0,10.96,28.66,22.89,,37.76,9.6,763.6,71.0,6.0,17,12.938405177555978
70.0,0.0,21.4266666666667,35.36,19.1,20.39,19.6,-4.3333333333333295,78.66333333333331,21.7,39.49,39.1633333333333,,767.5,92.0,2.0,1,
175.0,0.0,20.033333333333296,34.8666666666667,19.29,20.96,19.5,5.15666666666667,31.623333333333296,20.86,33.8633333333333,39.79,5.0833333333333295,762.65,52.83333333333329,7.0,12,12.721248378511518
30.0,0.0,,39.0,22.29,22.2,22.0,15.1666666666667,1.0,21.29,39.79,38.8266666666667,12.5,765.7,59.16666666666671,1.8333333333333297,13,24.99707071110606
60.0,0.0,21.463333333333296,43.19333333333329,19.7,21.2,21.79,5.09,88.09,20.29,41.79,40.79,6.6,756.5499999999998,80.5,-4.0,14,33.73149801045656
40.0,0.0,18.7,46.26,17.89,19.6,,3.36333333333333,97.3666666666667,17.3455555555556,49.1877777777778,47.0,4.6,764.5,93.0,2.0,10,0.8798516704700887
60.0,0.0,21.6,35.26,18.6,22.6,21.2,1.5,48.533333333333296,24.56666666666669,37.6633333333333,35.53,18.54166666666668,758.1833333333329,90.8333333333333,2.66666666666667,23,22.723803261760622
50.0,0.0,21.6,37.3266666666667,22.43,22.79,22.34714285714289,12.7233333333333,8.36666666666667,21.56666666666669,39.2,37.6333333333333,8.96666666666667,762.6666666666669,69.0,4.0,9,33.803303504828364
80.0,0.0,22.033333333333296,,19.9266666666667,22.0,20.2,2.76,44.2666666666667,22.89,37.723333333333294,35.1333333333333,1.75,749.7,90.5,4.5,21,43.38643831433728
175.0,0.0,19.1,41.0,17.79,19.29,18.39,,90.71111111111108,19.56666666666669,,37.29,-2.333333333333329,756.6,84.3333333333333,3.0,18,6.629595486447215
30.0,0.0,19.1666666666667,36.9,16.89,19.6,18.6,-7.284999999999998,77.3666666666667,20.56666666666669,43.59,41.0,0.1,747.2,100.0,1.0,6,9.026948222890496
100.0,0.0,21.29,39.29,19.2,22.29,20.39,9.033333333333328,60.4233333333333,23.533333333333296,41.863333333333294,,7.849999999999999,754.9333333333329,83.1666666666667,4.0,11,48.58890598407015
80.0,0.0,19.7,34.9,19.4266666666667,19.5,20.463333333333296,6.6233333333333295,49.1566666666667,,41.56,40.09,6.3,767.5,78.5,1.5,11,0.9099680697545408
50.0,0.0,23.39,40.06,22.463333333333296,21.5,19.0,2.5,74.8666666666667,19.7,46.93,45.3266666666667,1.75,749.5833333333329,88.3333333333333,7.16666666666667,22,77.64475360017968
110.0,0.0,21.6,37.0,19.2,21.39,19.89,1.025,76.18125,22.1571428571429,38.21,,1.56666666666667,740.3333333333329,,1.66666666666667,22,45.72500864742324
175.0,0.0,,39.2,18.5633333333333,20.96,20.53,3.7233333333333296,60.19333333333329,21.6,37.73,37.83333333333329,4.3,764.8333333333329,75.3333333333333,5.66666666666667,9,28.70962315937504
50.0,0.0,21.7,,20.29,22.06666666666669,21.7,9.95285714285714,79.7814285714286,21.79,54.1633333333333,47.0,10.0,752.7999999999998,83.3333333333333,8.66666666666667,2,20.786898594815284
60.0,0.0,20.0,35.0,,20.2257142857143,18.7,-5.6233333333333295,79.6666666666667,20.772,38.176,38.5266666666667,,763.4,91.0,1.0,8,17.527670657727867
60.0,0.0,23.1333333333333,39.433333333333294,22.1666666666667,21.2,,1.46333333333333,94.83,19.39,49.56,47.7,2.0,750.45,87.5,10.5,3,22.978770604822785
60.0,,21.6,40.3266666666667,19.2,23.1,21.1,8.8,43.4566666666667,23.76,57.059999999999945,41.59,8.9,750.9,76.0,5.0,4,21.71419091755524
40.0,,21.6,42.5,20.6666666666667,21.39,20.73,8.03333333333333,78.09999999999998,21.9938888888889,50.885,45.6633333333333,7.96666666666667,,,12.0,2,23.838802159298208
40.0,0.0,20.76,35.9,24.074999999999996,20.1,18.5,1.29,81.26333333333329,20.1,43.478,39.5,0.366666666666667,733.9333333333323,99.0,1.33333333333333,2,45.037447509821504
50.0,0.0,20.89,40.5,20.1,21.1,19.73,0.6999999999999998,,20.56666666666669,49.56,45.9666666666667,0.4833333333333329,764.266666666667,96.1666666666667,3.0,6,37.25550681119785
80.0,0.0,22.6,38.79,21.1333333333333,23.1,22.79,11.53,30.4266666666667,23.6333333333333,45.0266666666667,29.934999999999995,12.1,760.4,83.6666666666667,2.66666666666667,22,1.6711174394004047
150.0,0.0,19.963333333333296,,19.0,20.7,17.73,-7.284999999999998,99.69,19.715,,49.9666666666667,4.8333333333333295,754.216666666667,93.6666666666667,4.0,8,47.62592283077537
175.0,0.0,21.32333333333329,41.6266666666667,19.79,22.76,18.39,6.3333333333333295,75.68999999999998,,37.06,37.2,5.28333333333333,,74.1666666666667,3.0,15,44.11196425789967
80.0,0.0,23.0,35.03,21.29,23.7,22.5,9.39,1.0,23.79,33.23,38.29,8.53333333333333,757.4,50.33333333333329,7.666666666666669,17,
175.0,0.0,22.0,42.7666666666667,,22.5,19.6,4.593333333333329,93.0266666666667,22.79,46.3755555555556,29.934999999999995,4.11666666666667,733.9333333333323,95.8333333333333,7.5,15,23.92869276227429
60.0,-0.0,20.89,39.9,20.5,20.7,21.23,9.06666666666667,36.5266666666667,20.1,37.723333333333294,42.0,8.33333333333333,745.4333333333329,123.08333333333326,8.33333333333333,12,44.78085758164525
100.0,0.0,19.963333333333296,38.5,15.315000000000005,20.2,20.5,5.43333333333333,32.6966666666667,20.73,40.1333333333333,36.19333333333329,5.0833333333333295,750.966666666667,53.5,7.16666666666667,12,
30.0,,19.73,37.2,19.0,18.6,18.0,-0.1333333333333329,89.76333333333329,19.35111111111109,37.4983333333333,38.245,0.966666666666667,764.5666666666668,74.6666666666667,1.0,17,47.96910126460716
50.0,0.0,22.1,37.5,18.5,23.29,20.3566666666667,1.19166666666667,67.9575,22.58125,43.138125,42.09,3.333333333333329,758.1666666666669,87.6666666666667,2.16666666666667,3,33.742562343832105
70.0,0.0,20.7,44.79,19.463333333333296,21.39,20.463333333333296,,89.3966666666667,20.5,52.73,52.055,10.7666666666667,756.6333333333331,89.3333333333333,8.33333333333333,10,48.40096310945228
100.0,0.0,21.1,39.433333333333294,20.23,21.7,20.5,12.39,30.6,21.29,41.9475,41.3266666666667,7.5,754.6,86.8333333333333,1.16666666666667,10,5.196341976989061
50.0,0.0,22.39,38.76,24.074999999999996,23.2,22.89,13.6666666666667,1.0,22.2,40.06,40.4,,763.85,56.83333333333329,5.16666666666667,11,12.080429401248692
175.0,0.0,19.82333333333329,37.0666666666667,18.6333333333333,19.7,24.585,4.3333333333333295,60.7666666666667,20.0,36.1266666666667,37.79,2.35,755.6,72.5,4.0,11,13.701699255034328
30.0,0.0,22.1,40.6633333333333,19.29,23.4266666666667,22.033333333333296,8.46,51.4233333333333,22.39,41.0,52.055,5.8,750.6,95.5,2.66666666666667,8,0.2801362192258238
100.0,0.0,22.6333333333333,39.69333333333329,21.2,23.1666666666667,19.9266666666667,10.7933333333333,28.0633333333333,21.34,40.795,37.59,9.31666666666667,755.5,78.1666666666667,4.0,18,44.179741689004
100.0,0.0,22.7,39.4666666666667,20.0,22.5,22.1,3.8633333333333297,37.893333333333295,23.6,36.0,34.6266666666667,6.0,758.7999999999998,80.0,2.0,21,37.596251256763935
80.0,0.0,21.56666666666669,39.8266666666667,18.89,22.1,21.2,6.86666666666667,68.73,22.033333333333296,41.59,41.1633333333333,6.26666666666667,756.1666666666669,94.3333333333333,2.333333333333329,8,12.021160742733628
50.0,0.0,19.7,46.2,18.79,19.82333333333329,18.5,11.5333333333333,,17.7,50.75,,11.1666666666667,755.366666666667,81.0,9.33333333333333,15,39.60978431859985
175.0,0.0,21.533333333333296,45.5266666666667,19.79,17.217499999999994,20.89,11.0333333333333,60.16,23.0,48.3266666666667,45.863333333333294,10.2333333333333,749.4,90.6666666666667,5.0,9,3.7332960055209696
60.0,0.0,19.1,34.4666666666667,17.1,19.7,18.29,-0.5666666666666669,73.62999999999998,20.5,41.9,41.09,0.0,761.6,,4.0,6,42.36140748253092
175.0,,20.6666666666667,45.09666666666671,19.1,17.217499999999994,19.6,3.9,91.99666666666668,21.1,42.9,39.7,3.31666666666667,737.9333333333329,88.8333333333333,3.0,13,45.28321361867711
160.0,0.0,21.0,35.03,19.39,21.1666666666667,20.34,6.3,,22.7,37.7,32.7,7.05,753.75,63.66666666666671,3.666666666666672,17,45.27318504406139
40.0,0.0,19.3566666666667,37.3266666666667,18.29,19.1,16.7,-2.09,93.96666666666668,18.9205555555556,46.4244444444444,42.23,-0.733333333333333,764.2999999999998,87.3333333333333,3.0,3,-27.280897863965947
110.0,,22.2,38.56,20.4266666666667,22.5,21.2,9.48466666666667,12.7206666666667,22.32333333333329,57.059999999999945,39.7,9.15,752.95,60.5,5.0,19,26.28615021239966
100.0,0.0,21.39,38.59,19.7,20.8566666666667,20.6,7.15666666666667,86.68999999999998,21.0,43.2,38.56,7.233333333333332,751.5,96.1666666666667,7.666666666666669,21,48.50198352942243
110.0,0.0,22.89,43.29,21.2,24.29,22.28,11.36,46.7333333333333,23.7,42.0,43.09,12.7,744.9,74.5,4.5,20,24.768926249817014
50.0,0.0,21.79,38.9,20.73,22.79,20.39,11.8605555555556,29.3838888888889,23.5,43.4322222222222,39.59,8.849999999999998,751.0,74.5,7.0,11,16.369317437056452
30.0,0.0,21.0,37.245,18.0,22.0,20.89,0.733333333333333,55.2,22.6666666666667,42.56,39.2,1.8,748.533333333333,93.6666666666667,3.0,3,24.924073845613748
-25.0,0.0,21.26,45.59,24.074999999999996,20.79,21.5,9.645,88.94499999999998,17.89,49.255,47.53,9.86666666666667,759.483333333333,80.5,9.83333333333333,23,47.21891189692541
175.0,0.0,20.39,39.89,15.315000000000005,22.7,18.79,5.43333333333333,87.6333333333333,19.79,38.59,41.334,6.2,761.0,79.0,4.0,13,36.169990326743566
50.0,0.0,,38.79,22.29,22.2,22.0,15.3966666666667,1.0,21.23,,38.6333333333333,12.7666666666667,765.6666666666669,57.33333333333329,2.333333333333329,14,2.937226928770542
30.0,0.0,22.2,42.29,21.5,23.1,20.73,6.4,,21.89,49.3327777777778,45.4666666666667,6.3,744.6,84.0,9.0,3,19.8410245240666
40.0,0.0,20.5,43.933333333333294,19.7,20.5,19.56666666666669,8.189999999999998,99.9,18.39,48.79,49.09,8.51666666666667,763.783333333333,94.0,2.16666666666667,5,26.704965694807463
40.0,0.0,21.89,46.2,21.0,23.2,20.1,9.22666666666667,99.9,20.73,56.598333333333294,52.055,9.46666666666667,758.25,89.8333333333333,6.0,6,18.15698586869985
70.0,0.0,20.79,,18.29,20.5,19.2,-4.36666666666667,,21.39,42.23,39.7,-3.0,765.95,87.0,1.5,3,17.90882151108235
90.0,0.0,23.2,39.933333333333294,21.6,26.033333333333296,22.7,12.36,10.3933333333333,23.89,40.83333333333329,35.8266666666667,12.3833333333333,756.8833333333331,60.5,4.8333333333333295,19,77.64475360017968
40.0,0.0,21.6,40.363333333333294,18.79,22.6,20.5,6.4,66.59,23.0,44.43,43.06,5.93333333333333,754.0666666666668,94.6666666666667,1.0,7,14.618744212202728
80.0,0.0,22.0,45.0933333333333,,23.2,21.39,12.6,22.9966666666667,21.0,38.7,42.963333333333296,9.733333333333327,754.0,73.6666666666667,5.3333333333333295,10,23.663307901006192
90.0,0.0,20.1666666666667,39.59,19.65,20.4266666666667,21.2,6.56,55.3,19.79,41.433333333333294,38.7966666666667,6.2,746.5,70.0,7.0,10,26.65119123412296
175.0,0.0,21.29,33.4666666666667,19.6333333333333,22.23,,9.733333333333327,12.36,23.26,34.29,37.9,7.599999999999999,764.1,50.0,9.0,17,
175.0,0.0,18.099999999999998,44.2,17.1,19.0,16.79,8.5,81.9,17.1,46.308333333333294,43.9,8.05,763.5,81.3333333333333,10.1666666666667,13,20.08591351332143
70.0,0.0,22.6,43.7,20.89,23.2,22.7,11.33,35.4233333333333,23.5,42.44,41.363333333333294,,751.15,70.0,4.0,22,77.64475360017968
70.0,0.0,21.463333333333296,35.2,18.29,22.6,21.0875,2.29,-37.218333333333256,24.6,38.6266666666667,36.6633333333333,1.93333333333333,758.0666666666668,91.0,1.33333333333333,0,36.53546862769872
40.0,0.0,21.26,38.79,19.1,22.0,19.7,8.9975,49.77,22.1,,39.933333333333294,7.666666666666669,761.733333333333,80.3333333333333,3.0,10,31.7066292394884
50.0,0.0,21.29,33.2666666666667,20.29,20.7,21.1,11.4633333333333,20.963333333333296,23.033333333333296,32.5,37.7,10.5166666666667,764.1333333333331,57.16666666666671,,14,
175.0,0.0,20.29,44.393333333333295,19.033333333333296,21.82333333333329,18.15,4.66,,,38.2,37.0,3.53333333333333,748.8333333333329,79.6666666666667,4.3333333333333295,12,14.103523979429156
90.0,0.0,22.29,38.53,20.23,21.6333333333333,21.1,5.69,55.045,,40.463333333333296,36.4,5.71666666666667,748.2999999999998,91.5,2.833333333333329,20,29.773371398914605
20.0,0.0,20.2,37.9,,20.89,19.5,-3.4633333333333294,81.8666666666667,20.89,42.29,41.4,,770.516666666667,95.8333333333333,0.1666666666666669,5,18.350430589634925
70.0,0.0,21.29,38.433333333333294,19.463333333333296,21.89,16.065000000000005,10.0333333333333,35.23,22.1,40.2666666666667,39.375,8.4,761.7999999999998,75.0,3.0,11,45.604250533506274
100.0,0.0,,40.76,19.7,20.6,19.1,3.1566666666666694,92.3333333333333,21.6,45.3494444444444,42.7966666666667,,744.233333333333,87.6666666666667,4.0,9,28.81632753415033
175.0,0.0,21.245,40.795,19.79,22.89,18.39,6.19,75.59,19.89,37.09,37.09,5.5,749.2,,3.0,15,77.64475360017968
120.0,0.0,23.6,48.433333333333294,22.0,26.0375,22.0,14.3966666666667,20.16333333333329,25.033333333333296,42.73,29.934999999999995,13.1,749.016666666667,76.3333333333333,-4.0,18,
50.0,0.0,21.2,41.4,21.1,22.29,21.1,10.1671428571429,26.3542857142857,21.1,38.79,38.76,7.01666666666667,752.716666666667,77.5,6.16666666666667,10,27.84991426160559
50.0,0.0,,41.53,18.1,22.7,20.1,5.95666666666667,59.9666666666667,22.5,,43.1566666666667,4.9,,89.0,2.0,8,42.38981765229255
110.0,0.0,21.1,39.463333333333296,20.2,21.7,20.4266666666667,12.09,-37.218333333333256,,42.0,41.5266666666667,18.54166666666668,754.6,89.0,1.0,10,44.485207065008574
60.0,0.0,22.29,39.53,21.7,22.6,21.5,12.12,14.36,22.5,37.0,41.2,10.5,752.75,59.5,6.0,15,19.038385245949023
40.0,0.0,20.1,43.03,19.00769230769229,,19.29,6.19,76.3666666666667,,45.711875,43.3266666666667,6.46666666666667,744.15,76.1666666666667,6.5,16,12.908296333625913
50.0,0.0,,35.6633333333333,17.6,20.2,19.7,0.0,67.8933333333333,23.0,39.4,39.7,0.55,768.2999999999998,88.5,1.0,2,16.473499522544444
60.0,0.0,20.0,34.23,17.89,21.7,18.5,6.46666666666667,51.4566666666667,22.23,36.0666666666667,37.06,5.53333333333333,743.1,67.6666666666667,2.333333333333329,17,34.39819441409781
60.0,0.0,21.8566666666667,33.13,20.0966666666667,21.463333333333296,21.26,1.73,97.2266666666667,21.6,41.1,40.433333333333294,,765.3333333333329,61.66666666666671,,14,35.778360010590404
50.0,0.0,21.0,33.2666666666667,19.1,22.79,20.29,4.06333333333333,9.89666666666667,22.32333333333329,34.5666666666667,29.934999999999995,5.55,756.2,,2.0,21,
130.0,0.0,22.7,42.6333333333333,21.76,21.9266666666667,18.89,4.3,63.5633333333333,19.29,46.7,43.1,4.0,749.1,70.0,10.0,21,28.90809583477676
30.0,0.0,21.8566666666667,39.4666666666667,19.4266666666667,22.1,20.29,,67.3666666666667,22.39,46.7666666666667,41.933333333333294,6.3,755.45,95.8333333333333,3.16666666666667,1,1.0246985941193996
120.0,0.0,23.29,,21.5,22.79,21.533333333333296,13.6,-1.0,23.29,37.73,36.36,13.1666666666667,765.516666666667,40.83333333333329,3.8333333333333295,19,19.006672105751928
50.0,0.0,20.6,43.59,24.074999999999996,21.5,20.2,3.7,87.68999999999998,21.1333333333333,,46.878,3.8166666666666704,754.5,95.0,1.16666666666667,7,
175.0,0.0,21.73,33.0266666666667,19.7,23.23,19.79,6.4,24.263333333333296,23.033333333333296,30.29,38.29,,762.4,46.0,5.0,16,
60.0,,21.29,35.245,18.1,22.7,21.0,1.8633333333333293,51.7,24.5,40.83333333333329,37.933333333333294,1.33333333333333,757.7999999999998,95.0,2.0,1,41.4744341513142
175.0,0.0,19.6,38.863333333333294,19.2,19.39,18.8,0.95,96.9,20.2,40.8022222222222,40.83333333333329,0.3,761.5,89.8333333333333,2.0,21,5.225643015000969
60.0,0.0,,36.09,19.1,22.0,20.5,5.69,49.26,22.32333333333329,41.9666666666667,38.723333333333294,5.23333333333333,762.2999999999998,81.3333333333333,12.0,1,77.64475360017968
30.0,0.0,19.6333333333333,37.933333333333294,17.1,21.0,19.1,-1.56666666666667,77.19333333333331,20.0,45.09,39.9,-0.566666666666667,755.9,99.3333333333333,1.66666666666667,6,15.102749492507428
80.0,0.0,20.9266666666667,,19.73,20.79,19.5966666666667,3.7675,52.4475,20.5,37.863333333333294,35.29,3.55,751.5,80.5,,20,7.475103810429573
175.0,0.0,20.0,,18.39,20.5,20.93,6.53,67.7566666666667,20.0,44.0266666666667,41.53,5.16666666666667,746.5,85.6666666666667,6.3333333333333295,8,
50.0,0.0,21.2,32.3333333333333,19.7,20.2,19.6666666666667,5.69,25.693333333333296,22.23,34.73,39.863333333333294,5.1,758.3333333333329,52.0,6.3333333333333295,17,11.232017294969408
90.0,0.0,22.6,28.924999999999947,21.5,21.9816666666667,21.79,6.8,58.1966666666667,,41.0444444444444,29.934999999999995,6.35,760.1,,7.0,13,42.86530336830765
30.0,0.0,21.0,43.1633333333333,19.9266666666667,20.5,18.39,10.4266666666667,82.4333333333333,20.25,45.3144444444444,48.9,10.6,762.2999999999998,69.0,6.0,17,5.312198225874454
50.0,0.0,21.29,,18.7,23.29,19.79,5.06,35.5666666666667,22.39,37.89,37.5633333333333,,763.2999999999998,82.0,3.0,23,
120.0,0.0,,46.23,22.1,22.0714285714286,21.32333333333329,5.36666666666667,,21.0722222222222,48.9555555555556,45.76,6.4,,82.0,6.0,21,47.46380076976493
-25.0,0.0,22.79,38.9666666666667,22.1666666666667,22.6,21.29,11.0,37.79,23.3677777777778,41.2,42.53,10.45,741.7,64.0,11.0,13,
60.0,0.0,20.3566666666667,37.73,20.6,20.1,22.1,9.16,33.2333333333333,20.6333333333333,37.4666666666667,41.4,9.16666666666667,758.65,59.33333333333329,1.16666666666667,12,26.79482522653416
60.0,0.0,22.29,37.5,19.29,,,6.263333333333329,61.9,23.5,,39.0266666666667,5.6,779.0000000000007,90.0,2.0,0,47.91068994672969
110.0,0.0,21.26,39.86,19.2,21.6,18.0,-0.5333333333333329,77.68999999999998,21.075,38.1725,35.8266666666667,,752.0499999999998,91.5,1.0,20,10.451637755613774
-25.0,0.0,21.1333333333333,41.2966666666667,19.1,21.6,18.06666666666669,0.0333333333333332,77.68999999999998,20.82333333333329,38.1266666666667,36.0,2.2,751.7999999999998,92.0,1.0,20,5.22158935200423
100.0,0.0,21.6333333333333,42.29,21.29,22.6666666666667,21.2,13.39,15.6966666666667,23.7,41.73,40.3266666666667,9.533333333333328,753.216666666667,66.3333333333333,5.8333333333333295,11,-27.280897863965947
175.0,0.0,22.29,46.09,20.1,25.2,22.1,11.8,51.46,22.6,44.837142857142894,46.0,9.75,748.2999999999998,89.3333333333333,5.16666666666667,9,42.39952769130468
100.0,0.0,21.55,47.2,20.7,21.56666666666669,22.5,12.1,80.3714285714286,22.2,49.433333333333294,46.79,11.85,754.8333333333329,84.0,11.0,17,41.76560123451054
20.0,0.0,21.1,,19.5,19.95875,18.79,1.39,80.23,20.3185714285714,40.6528571428571,38.4,0.133333333333333,758.3333333333329,99.0,1.0,0,26.016164384782314
50.0,0.0,21.7,50.59166666666675,20.73,21.39,21.1666666666667,7.8,77.12999999999998,22.1888888888889,50.2922222222222,44.73,7.75,741.6333333333331,81.6666666666667,12.0,1,9.251174866221843
30.0,,20.2,35.5,17.7,20.89,19.5,-1.06666666666667,,21.1333333333333,40.9,39.0,-0.716666666666667,761.5499999999998,98.0,2.0,6,0.2420088741928339
90.0,0.0,,50.59166666666675,19.5,21.79,20.79,9.93333333333333,,22.9266666666667,41.9666666666667,38.2,8.65,755.7999999999998,82.0,,16,44.716842519119375
50.0,0.0,20.7,36.79,17.79,20.1,19.6,,61.3966666666667,21.89,44.59666666666671,39.9,,766.2999999999998,86.0,1.66666666666667,1,36.77210274618119
40.0,0.0,20.6,38.09,18.26,20.945,20.0,-2.9,81.16333333333331,21.1,42.5,41.0,-2.6,769.9,90.0,1.0,4,
120.0,0.0,22.1333333333333,38.1633333333333,22.0,23.89,22.39,9.6,18.26,23.1,39.936,40.3266666666667,7.4,756.6,71.0,5.3333333333333295,10,41.39039982110262
