lighting_energy,zone1_temperature,zone1_humidity,zone2_temperature,zone3_temperature,zone4_temperature,zone6_temperature,zone6_humidity,zone8_temperature,zone8_humidity,zone9_humidity,outdoor_temperature,atmospheric_pressure,outdoor_humidity,wind_speed,hour,random_variable
0.0,19.7,45.09,19.89866666666666,20.39,18.6,9.5,85.06333333333329,18.1,48.76144444444445,47.56,9.7,760.0,76.6666666666667,9.0,19.0,37.376924161799245
0.0,22.89,50.66,22.1,23.0,22.89,15.63,1.0,23.0,39.59,34.7,14.5666666666667,759.5666666666668,58.66666666666671,3.333333333333329,20.0,3.537063242401928
10.0,20.996000000000002,36.5,18.2,22.06666666666669,20.89,7.4,52.5666666666667,23.1,37.29,35.7,5.3333333333333295,754.1,87.1666666666667,4.0,9.0,6.485465518198907
0.0,20.73,43.09,19.0,21.79,20.5,3.9333333333333296,160.1987499999999,21.29,49.7,46.65875,6.0699999999999985,753.85,95.0,2.0,5.0,47.89980240166187
0.0,21.2,39.79,20.6,21.79,20.0,12.411666666666646,17.53,21.3566666666667,39.79,38.29,10.1833333333333,755.983333333333,73.0,2.16666666666667,15.0,46.796185115817934
10.0,19.6,35.9333333333333,17.525,19.7225,18.0233333333333,0.6666666666666669,160.1987499999999,20.5,37.56,37.963333333333296,0.35,754.9,82.0,4.0,8.0,19.436114281415936
0.0,21.5,34.06,20.39,20.79,21.1,12.03,20.4933333333333,23.245,32.4,37.53,10.35,759.9633333333334,60.5,5.5,15.0,16.742282873019576
0.0,21.0,45.23,20.29,21.79,20.2,9.16666666666667,83.0966666666667,20.5,52.0,48.5,8.8,752.7999999999998,83.0,6.0,11.0,77.0771620242158
10.0,21.0,48.33333333333329,20.1,21.463333333333296,20.32333333333329,10.8,94.56,20.5833333333333,54.8655555555556,51.99250000000002,10.8,759.5499999999998,85.0,8.0,8.0,39.20696312561631
0.0,24.45000000000006,36.23,19.23,20.29,20.06666666666669,2.4725,49.84266666666666,23.7,38.86933333333334,38.9,3.15,767.95,84.5,3.0,22.0,47.46293252101168
10.0,19.6,37.06,17.7,20.29,20.3566666666667,19.775,69.73,19.79,44.29,40.76,0.85,750.5,79.0,4.0,8.0,17.622146103531122
0.0,22.39,37.59,18.7,23.29,20.4266666666667,1.13888888888889,66.3261111111111,22.7,43.7,41.76,4.133333333333329,758.6,86.0,3.0,2.0,34.707093390170485
10.0,20.79,38.29,19.2,21.89,21.29,7.76666666666667,57.66666666666669,22.5,37.4,36.0,2.5833333333333344,751.0,81.0,5.0,14.0,4.895638523157686
10.0,22.29,39.5,20.2,22.6,21.26,9.39,39.76333333333329,24.9266666666667,40.033333333333296,36.933333333333294,9.6,750.65,71.5,4.5,21.0,37.68275815527886
10.0,22.1666666666667,44.9,19.533333333333296,24.2,21.32333333333329,10.0633333333333,55.3266666666667,23.5,47.29,46.545,9.55,749.0499999999998,93.0,1.0,7.0,11.850770469754934
10.0,20.6,35.6633333333333,17.2,21.6,21.6933333333333,0.8,60.1966666666667,21.7,36.1266666666667,37.1,2.2333333333333294,766.6833333333329,79.3333333333333,2.833333333333329,8.0,14.85587825300172
10.0,20.9266666666667,42.39,20.2,21.7633333333333,21.533333333333296,-1.13333333333333,95.6566666666667,20.29,47.463333333333296,43.893333333333295,-0.633333333333333,764.85,92.5,1.8333333333333297,9.0,45.8429763559252
0.0,21.657999999999998,44.86,20.1,21.4266666666667,21.29,8.56666666666667,86.2666666666667,21.1722222222222,49.1772222222222,51.99250000000002,8.4,738.9,77.3333333333333,9.0,10.0,42.469074053224176
10.0,21.76,46.53,20.53,23.8566666666667,21.0,13.6966666666667,47.36,23.0,48.433333333333294,45.29,10.4,749.8333333333329,39.99999999999995,5.66666666666667,10.0,12.308841780759394
10.0,20.992,38.29,18.1,21.0,20.6,1.2225,78.42499999999998,20.5,43.79,37.1633333333333,0.216666666666667,754.0499999999998,98.1666666666667,1.0,1.0,0.0928558409214019
0.0,19.26,39.223333333333294,18.033333333333296,18.89,17.89,-5.6233333333333295,82.7105555555556,19.7,45.7,41.09,-4.9,758.7999999999998,92.5,1.5,2.0,33.83174960035831
0.0,23.1,38.59,21.2,25.26,22.6,11.2266666666667,15.5233333333333,24.0,40.43,35.4,11.2333333333333,756.7,67.6666666666667,4.3333333333333295,21.0,45.81355670234189
0.0,19.6333333333333,43.8266666666667,18.963333333333296,17.700117466063098,16.6,9.033333333333328,85.0966666666667,18.79,52.2,48.363333333333294,8.8,758.7999999999998,86.0,10.0,2.0,4.459071846213192
0.0,20.89,40.79,19.6666666666667,22.1,20.2,12.3666666666667,23.166666666666696,22.39,41.1633333333333,39.9,9.46666666666667,750.3833333333331,70.3333333333333,4.16666666666667,10.0,27.90894893696532
0.0,18.7,46.345,19.10266666666666,19.7,17.76,6.929333333333334,95.53,17.39,49.6105555555556,47.4,4.2,763.366666666667,92.3333333333333,2.0,8.0,13.0315521848388
10.0,23.5,45.463333333333296,22.89,25.033333333333296,19.79,11.69,80.0,19.775,50.5,49.4,11.1333333333333,759.983333333333,83.5,10.0,16.0,46.63407576736064
0.0,18.183333333333238,36.363333333333294,16.5,18.0,16.4633333333333,2.2,97.4,19.59088888888888,40.8544444444444,35.79,0.6,760.2999999999998,83.0,2.0,16.0,2.7773991343565285
0.0,22.963333333333296,45.09,20.79,24.6,21.73,10.0,44.2333333333333,24.2,45.6966666666667,44.59,9.776666666666667,749.1833333333329,91.0,1.8333333333333297,22.0,4.675825836602598
0.0,19.9266666666667,37.9,17.5,20.7,19.2,-3.82666666666667,86.28133333333335,20.7,42.06,41.56,-3.4,771.4,92.6666666666667,1.0,7.0,8.255951025057584
0.0,23.39,35.1333333333333,22.39,23.29,22.8566666666667,14.0,1.0,23.89,35.6266666666667,37.064285714285695,13.8333333333333,764.766666666667,39.99999999999995,4.66666666666667,18.0,6.687736348249017
0.0,21.39,39.4666666666667,18.6,22.2,20.6,5.8,58.5666666666667,22.3566666666667,44.7,42.1633333333333,5.5833333333333295,756.283333333333,88.1666666666667,2.0,6.0,29.70940062077716
0.0,21.7,40.933333333333294,19.89,23.1,21.73,11.09,49.1333333333333,22.1625,41.29,39.533333333333296,9.96666666666667,752.0666666666668,83.0,2.333333333333329,8.0,33.39100218145177
0.0,20.1,40.50333333333334,18.96733333333334,20.26,18.6,0.433333333333333,77.29999999999998,21.89,38.863333333333294,36.223333333333294,0.85,748.0,98.5,1.5,21.0,24.943278008140624
0.0,20.56666666666669,42.5266666666667,19.26,22.1,18.26,5.06333333333333,75.68999999999998,19.7,37.9,36.79,3.8833333333333298,748.8833333333331,74.6666666666667,4.8333333333333295,12.0,1.9863783032633364
0.0,21.44133333333334,50.66,19.4725,20.8566666666667,19.56666666666669,8.3693202614379,56.3,22.7,32.36,30.020499999999984,1.55,770.15,66.5,2.0,18.0,2.5073549244552846
0.0,22.39,40.2,20.89,21.5,19.39,3.975,91.5675,21.9877777777778,40.1794444444444,51.99250000000002,3.2,734.4499999999994,97.5,3.5,21.0,40.91614044737072
0.0,22.82333333333329,47.933333333333294,21.1,24.7,21.89,9.93333333333333,33.1566666666667,24.2,40.59,41.963333333333296,8.699999999999998,748.5499999999998,81.5,2.5,18.0,15.23486259393394
0.0,19.39,42.23,19.0,20.340666666666657,16.140000000000008,5.69,-36.72858333333323,19.28,49.003888888888895,45.43,5.45,770.0,91.0,4.5,22.0,24.66044866014272
0.0,22.963333333333296,28.900000000000006,24.074999999999996,23.2,22.79,18.89,1.0,23.7385714285714,35.27,35.49,16.8,761.65,39.99999999999995,3.5,12.0,40.93326658476144
10.0,24.45000000000006,37.9666666666667,18.3566666666667,21.1,16.140000000000008,0.6333333333333329,77.9333333333333,20.5,40.19333333333329,36.3266666666667,0.4,753.6,96.0,1.0,0.0,21.18779884185642
10.0,22.89,38.2666666666667,20.7,22.6666666666667,20.2,7.763333333333329,40.1333333333333,23.89,37.73,36.5,6.5,778.3166666666675,82.0,4.3333333333333295,19.0,31.333065440412607
0.0,20.79,42.23,20.1,21.6,19.389333333333337,5.8333333333333295,93.0,21.6222222222222,46.345,41.8266666666667,5.856666666666663,741.2,82.00000000000001,5.0,11.0,49.81809023302048
-0.0,22.79,36.59,20.26,22.6,19.79,7.1233333333333295,51.26,21.79,46.2,39.23,6.95,756.35,94.0,2.5,23.0,7.209993724245577
10.0,22.29,28.900000000000006,19.5,22.32333333333329,20.89,5.93333333333333,65.16,22.89,42.9666666666667,40.8266666666667,5.4,755.9,95.0,2.0,2.0,30.476510050939396
0.0,22.06666666666669,41.863333333333294,21.5,20.6,18.39,8.189999999999998,99.9,18.5944444444444,49.9055555555556,49.06,8.099999999999998,767.483333333333,95.0,4.0,21.0,3.712189279031008
0.0,18.7,46.29,17.89,19.7,17.7,3.29,96.3666666666667,17.3788888888889,49.5,47.29,3.7,763.6,94.0,2.0,9.0,2.986550284549593
0.0,21.098000000000003,44.09,20.2,21.7,19.79,7.8333333333333295,95.66,21.5,53.1022222222222,48.7,6.09,738.616666666667,91.9,9.5,6.0,0.6081297295168042
0.0,22.2,40.8266666666667,19.0,24.06666666666669,20.89,5.463333333333329,58.86,22.79,44.10071428571428,45.2,6.6,754.1,90.93333333333334,3.6666666666666714,2.0,21.05431777890772
0.0,21.89,28.900000000000006,19.6,24.1333333333333,23.3762287371973,9.42666666666667,50.89,23.0,47.0,42.16266666666668,9.25,745.0,88.5,5.0,5.0,46.522224543150514
6.0,22.89,28.900000000000006,22.29,22.72666666666669,21.34,11.9316666666667,35.7583333333333,17.015000000000065,39.8,42.2666666666667,10.2166666666667,742.033333333333,65.3333333333333,11.0,13.0,3.2035817275755107
10.0,20.7,35.4,17.2,20.29,19.5,-0.233333333333333,69.5,22.79,39.4,40.0,-0.416666666666667,768.233333333333,91.5,1.833333333333334,3.0,23.19658179767429
0.0,19.9266666666667,45.2,19.29,20.39,19.0,11.845,77.94499999999998,18.29,49.4,48.4,10.8,760.7999999999998,74.0,10.0,15.0,47.859305457677685
0.0,21.89,38.79,19.29,22.39,21.29,6.43333333333333,54.53,22.409200000000002,46.53,40.9666666666667,5.55,756.65,91.0,1.0,2.0,45.73495024815202
-0.0,22.1,35.2,19.29,25.0827963046602,20.79,4.5,17.4666666666667,23.26,41.0,38.56,6.03333333333333,734.4499999999994,70.3333333333333,1.0,0.0,12.212277646176515
0.0,20.39,35.6633333333333,18.29,20.0714285714286,18.2225,-2.0,82.7266666666667,21.29,41.9666666666667,39.4,-0.8,755.0,86.0,2.1666666666666656,3.0,32.46041981037706
0.0,18.5,38.6266666666667,17.7,17.295267857142875,17.39,0.1333333333333329,96.56,19.1111111111111,46.845,42.79,-1.11666666666667,762.366666666667,88.3333333333333,1.8333333333333297,4.0,17.72477077320218
0.0,22.39,35.29,19.0,21.39,22.23,2.2,62.49,22.73,40.4,37.6633333333333,1.76666666666667,764.033333333333,92.73333333333332,1.33333333333333,1.0,43.01769580924884
10.0,20.6,41.2,18.79,20.41266666666666,19.1,2.86333333333333,91.59333333333328,22.1388888888889,43.533888888888896,41.56,2.55,747.35,92.5,5.5,0.0,14.119075878988951
0.0,22.39,44.6966666666667,22.0,22.5,19.40466666666666,3.8633333333333297,92.3666666666667,22.945,45.1488888888889,43.53,-6.216666666666674,734.4499999999994,93.6666666666667,5.3333333333333295,16.0,22.571609440492466
10.0,21.058,37.2,17.7,20.2,18.1,3.43333333333333,73.43,21.29,27.673333333333336,35.53,18.450000000000003,744.1666666666669,89.6666666666667,3.0,21.0,27.14413988869637
0.0,20.6,41.79,19.79,20.79,19.29,2.7,92.12333333333328,21.79,47.3311111111111,44.363333333333294,3.4933333333333336,744.766666666667,92.3333333333333,4.66666666666667,8.0,33.14937992254272
0.0,21.56666666666669,39.0,19.1,22.56666666666669,20.79,6.65666666666667,49.4,22.0,39.03,41.9666666666667,6.2,754.1,88.3333333333333,3.0,0.0,12.295949133113028
0.0,23.6666666666667,39.6633333333333,22.79,21.2,18.7,1.39,89.46666666666668,19.7,48.8266666666667,46.0,1.863333333333334,749.2999999999998,94.0,9.0,0.0,5.886030604597181
0.0,21.7,43.4,20.39,21.79,22.56666666666669,10.3,81.6892,21.5,52.6266666666667,45.0,10.5666666666667,754.966666666667,91.0,10.3333333333333,0.0,4.544799274299294
2.0,21.39,40.9,19.7,20.2,20.89,-4.81055555555556,87.6727777777778,21.39,45.56,40.81733333333334,-3.53333333333333,762.8333333333329,87.0,2.0,1.0,0.8978873258456587
0.0,22.29,36.12866666666666,20.56666666666669,20.7,21.0,10.1,20.693333333333296,25.2,31.1666666666667,37.9666666666667,9.6,768.266666666667,56.66666666666671,6.3333333333333295,16.0,23.494652856606997
0.0,20.5,38.2,18.39,21.1,18.79,1.79,87.8333333333333,22.2,45.525,42.8266666666667,1.16666666666667,739.533333333333,87.6666666666667,2.333333333333329,5.0,19.304115267004818
0.0,20.031333333333315,38.1633333333333,19.29,21.6,18.82333333333329,8.39,61.963333333333296,20.39,56.90133333333331,41.44,6.8,760.2999999999998,66.0,5.0,15.0,38.76370737561956
10.0,22.32333333333329,38.863333333333294,20.89,20.6333333333333,21.1,-4.33277777777778,89.58777777777779,21.9816666666667,40.948333333333295,37.06,-2.03333333333333,764.2999999999998,82.3333333333333,2.0,22.0,29.6797722694464
0.0,24.45000000000006,35.79,24.074999999999996,24.39,23.89,-7.118333333333329,1.0,26.30833333333323,38.3266666666667,39.09,18.450000000000003,752.5,43.0,5.0,18.0,-26.826876201084815
0.0,22.7,38.0666666666667,23.2,26.038839285714275,23.29,15.1,3.53,22.463333333333296,38.9,38.9966666666667,11.8,759.2999999999998,66.0,5.0,13.0,2.2794177755713463
0.0,20.89,33.59,18.6333333333333,22.6,21.801523809523797,2.966666666666669,18.4333333333333,22.23,37.1633333333333,32.43,3.86666666666667,756.1666666666669,75.6666666666667,2.333333333333329,22.0,31.400396826211363
0.0,22.4266666666667,39.1266666666667,20.0,24.9266666666667,16.140000000000008,-7.118333333333329,54.99,23.39,46.3266666666667,40.1266666666667,7.46666666666667,756.9333333333329,88.3333333333333,4.3333333333333295,1.0,5.491673352662474
0.0,20.23,39.463333333333296,18.89,19.79,20.033333333333296,-5.843888888888889,84.9311111111111,20.1,44.715,39.23,-4.56666666666667,756.6,89.6666666666667,1.0,0.0,44.052119087427855
0.0,20.79,43.29,18.89,21.6,19.6,11.8,65.1566666666667,21.29,44.4,42.73,11.8666666666667,751.733333333333,92.3333333333333,3.0,5.0,18.814949434017763
10.0,22.6,37.09,20.89,22.2,22.29,8.0,33.3633333333333,22.23,39.03,35.9,7.2,759.9333333333329,76.3333333333333,1.66666666666667,20.0,10.620825900696218
0.0,18.183333333333238,41.73,16.5,17.79,16.140000000000008,5.3333333333333295,99.9,17.015000000000065,44.545,41.09,4.75,763.85,100.0,3.2,1.0,25.74668690795079
0.0,21.533333333333296,41.9966666666667,20.22666666666669,22.39,20.79,11.39,27.096666666666696,23.29,41.59,41.4,8.449999999999998,752.5499999999998,73.0,5.0,10.0,1.8058608402498064
0.0,20.9266666666667,43.863333333333294,20.2,20.6333333333333,20.6333333333333,9.8,99.9,18.55,48.59,48.29,5.6133333333333315,764.65,89.0,3.5,2.0,44.70260672969744
0.0,18.183333333333238,43.3266666666667,20.5,20.7,19.56666666666669,7.237999999999998,97.56333333333328,18.8288888888889,46.9,47.09,10.05,764.1,82.0,4.5,22.0,45.85213646059856
0.0,21.79,39.3266666666667,20.1,23.79,20.1,11.4633333333333,3.3633333333333306,26.30833333333323,37.1266666666667,37.56,9.4,761.3333333333329,67.0,6.0,19.0,25.788028177339584
0.0,22.39,41.39,20.2,24.5,20.1,10.911999999999999,41.5266666666667,22.29,41.26,42.06,8.323333333333341,756.4333333333329,68.0,5.8333333333333295,15.0,3.73125959886238
10.0,22.1,36.59666666666671,20.0,22.2,21.5,7.0,32.29,23.1,36.53,34.7,6.1,762.2,74.0,2.0,20.0,-26.826876201084815
0.0,21.89,36.8,18.79,23.0,21.89,1.8633333333333293,43.6,22.89,41.0266666666667,39.856,1.7,760.0466666666666,94.0,1.0,6.0,24.861750984564424
10.0,22.5,41.79,20.29,25.2,23.1,7.5,43.2,23.37571428571429,45.34,40.0,7.633333333333329,751.6833333333329,69.56666666666668,2.0,23.0,32.59999093133956
0.0,21.0,40.53,18.5,21.6,19.7,8.733333333333329,74.8666666666667,21.39,42.09,41.1633333333333,7.866666666666669,754.1,95.0,4.0,11.0,44.68454314628616
-0.0,19.55,43.9,18.89,20.0,16.6,8.89,87.095,18.74,52.4388888888889,48.433333333333294,7.8966666666666665,758.35,84.5,10.5,2.0,9.926949453074483
0.0,21.32333333333329,38.23,18.5,22.4266666666667,21.5,3.16333333333333,45.03,21.89,43.29,40.6633333333333,4.26666666666667,767.3333333333329,87.1666666666667,3.16666666666667,2.0,25.72318859864026
-6.0,20.79,43.59,19.5,21.8614285714286,19.6666666666667,10.4266666666667,91.0,20.76,54.2,46.7,10.6333333333333,756.2,88.6666666666667,8.66666666666667,7.0,42.0511169207748
0.0,21.9175,40.0,22.06666666666669,22.04133333333334,21.5,12.16125,10.7375,21.79,39.174,41.7,10.1,753.362380952381,39.99999999999995,7.5,13.0,18.94244175637141
0.0,20.7,39.73,19.32333333333329,20.7,19.39,4.6233333333333295,51.033333333333296,20.2,37.2666666666667,35.29,3.85,751.7,78.5,2.5,19.0,37.3755173641257
-6.0,21.9266666666667,41.94233333333334,21.6666666666667,21.9,19.5,12.0,75.3233333333333,20.0444444444444,50.9794444444444,50.363333333333294,11.2833333333333,760.283333333333,52.728543041174134,8.0,11.0,28.410390217322856
0.0,20.2,41.2,18.32333333333329,20.2,18.79,2.5,91.93333333333328,21.78,46.265,43.4,2.4833333333333294,749.516666666667,93.0,6.0,2.0,15.872534946538508
0.0,18.183333333333238,44.4,17.1,19.0,16.79,8.599999999999998,82.68999999999998,17.0722222222222,46.6311111111111,44.2,8.3,734.4499999999994,83.3333333333333,10.8333333333333,14.0,49.65436259517446
0.0,19.1,47.4,18.39,19.79,18.1,9.72666666666667,99.9,17.6,51.6755555555556,49.4,9.96666666666667,756.716666666667,94.1666666666667,4.16666666666667,1.0,43.59898829134181
10.0,21.6,44.5,21.1,21.6,21.5,4.15666666666667,94.93333333333328,21.3455555555556,51.9611111111111,47.52866666666666,5.0,758.5,88.4,4.0,1.0,31.379401648882776
0.0,21.6,38.59,18.1,22.39,22.6,-0.1,50.145,22.4266666666667,39.53,39.26,1.2,760.6,96.0,1.0,3.0,29.927880328614265
0.0,21.533333333333296,39.933333333333294,21.0,21.29,18.76,5.2725,81.34,17.89,44.59,44.7666666666667,5.4,747.6,79.0,7.4,16.0,4.265550291165709
-0.0,18.32333333333329,38.3266666666667,16.89,18.6,17.1333333333333,-3.82666666666667,88.63277777777779,18.8011111111111,42.8311111111111,38.83333333333329,-2.4,759.2,86.0,2.0,8.0,1.848687534220517
10.0,22.79,41.5,21.89,21.79,19.2,3.6266666666666714,62.4,19.79,44.795,41.1333333333333,3.5,749.5,70.0,8.0,22.0,0.0966417370364069
0.0,19.89,34.56,18.6,19.7,18.56666666666669,4.12666666666667,64.0666666666667,19.79,36.6685714285714,35.2,2.63333333333333,756.3333333333329,122.66666666666674,2.0,17.0,23.178316027624533
10.0,20.0,41.32333333333334,18.39,20.5,20.93,6.53,67.7566666666667,20.0,44.0266666666667,41.53,5.16666666666667,746.5,85.6666666666667,6.3333333333333295,8.0,40.87450401741081
0.0,22.26,43.4666666666667,20.2,23.39,22.34,8.33,49.7666666666667,23.0,44.536,43.2,9.41666666666667,767.8985350131295,84.8333333333333,4.3333333333333295,0.0,25.181935774162408
0.0,21.902666666666658,33.9,24.074999999999996,20.79,21.296,10.1,20.83,22.737333333333318,31.1,37.9,9.6,768.233333333333,56.83333333333329,6.16666666666667,16.0,32.93882494326681
0.0,21.7225,40.6725,20.73,22.445,21.033333333333296,11.7,43.84,23.0,42.363333333333294,43.7,9.45,740.2999999999998,82.5,9.5,11.0,7.1404465939849615
0.0,24.45000000000006,35.2,24.074999999999996,24.2,23.963333333333296,19.775,1.0,23.7,37.6633333333333,38.863333333333294,18.450000000000003,752.733333333333,39.99999999999995,5.0,16.0,-26.826876201084815
0.0,19.1333333333333,39.09,17.7,19.6,18.5,-5.3388888888888895,83.5694444444444,19.4266666666667,44.933333333333294,41.5,-4.3,739.1686547236438,90.0,1.0,5.0,77.0771620242158
10.0,23.0,44.2,22.39,22.39,21.1,7.26657142857142,93.3666666666667,21.4755555555556,51.3433333333333,46.5,6.48333333333333,764.8166666666668,92.0,2.0,21.0,2.3264387156814337
0.0,23.39,35.7333333333333,22.463333333333296,23.29,22.865,14.0666666666667,1.0,23.89,35.76,37.134,12.61333333333334,764.7,39.99999999999995,4.5,18.0,33.09102887287736
10.0,22.1,38.7,18.7225,22.5,21.956,1.2,49.1,23.1,38.7,39.03,4.0,760.1,87.0,1.0,0.0,38.87214881833643
0.0,23.309333333333342,34.2,24.074999999999996,23.1,23.26,17.3266666666667,1.0,23.6666666666667,35.9,37.0,18.450000000000003,766.266666666667,39.99999999999995,2.833333333333329,13.0,48.85971173644066
0.0,20.73,36.7,17.29,20.7,24.459999999999987,-0.1666666666666669,66.4966666666667,21.2,43.4666666666667,41.09,2.16,763.4,87.6,1.0,4.0,37.16641808860004
0.0,22.1,34.6666666666667,20.1,23.463333333333296,20.89,7.559999999999999,25.4666666666667,22.5,30.1,37.59,7.65,766.95,56.66666666666671,6.0,16.0,20.3434627270326
10.0,21.0,40.4,19.1,20.89,21.6,3.966666666666669,87.26333333333329,20.2,40.995,39.7,4.91666666666667,758.6,85.1666666666667,1.8333333333333297,18.0,27.286337490659207
10.0,23.0,46.76333333333329,22.26,21.7,20.06666666666669,3.53,90.6966666666667,23.22,44.265,41.5,3.56666666666667,748.7,95.3333333333333,2.333333333333329,19.0,33.449133520480245
0.0,19.0,42.80333333333332,15.315000000000005,20.7,17.5666666666667,7.5,92.69,19.3566666666667,56.90133333333331,43.1725,7.425,754.15,96.5,6.5,8.0,8.607180730905382
0.0,21.1,40.5666666666667,23.79,22.39,20.7,11.33,1.46666666666667,21.73,39.2966666666667,39.863333333333294,9.6,766.0,68.5,5.0,11.0,2.277453779242933
0.0,22.1,44.73,24.074999999999996,21.963333333333296,20.29,10.5,90.1566666666667,20.0,50.1022222222222,48.9,9.8,761.1666666666669,89.0,5.3333333333333295,15.0,3.635618614498525
0.0,22.5,38.433333333333294,24.074999999999996,23.2,22.89,14.1,6.652666666666666,22.2,39.8266666666667,40.072,-6.216666666666674,763.966666666667,54.66666666666671,4.66666666666667,12.0,40.37502073915675
0.0,20.675,41.0675,19.9266666666667,20.89,19.39,2.5960000000000005,92.16,22.0,48.9,45.26,2.5,745.2,95.0,4.0,7.0,29.40435466589406
0.0,22.89,40.26,20.5,23.2,20.0,7.8,8.623534382883633,23.6,47.223333333333294,42.7,7.3333333333333295,748.8833333333331,95.3333333333333,2.0,2.0,13.481854079291224
10.0,20.6,50.66,19.89,21.0,24.459999999999987,6.86666666666667,93.69,22.26,47.2072222222222,43.4,5.843333333333335,743.1,84.6666666666667,4.3333333333333295,15.0,24.00468138512224
0.0,21.7,34.8333333333333,20.29,21.0,21.2,1.66666666666667,97.26333333333328,22.2933333333333,39.43,39.33333333333329,2.833333333333329,765.1333333333331,59.66666666666671,2.6,15.0,13.035193271934986
0.0,18.183333333333238,41.4666666666667,16.6,17.89,16.140000000000008,4.9,99.9,17.015000000000065,44.26,40.79,4.56666666666667,763.4,100.0,4.3333333333333295,0.0,48.80638122558594
0.0,19.55,38.95,18.1,19.79,18.9266666666667,-5.3,85.7266666666667,19.7,45.5,40.5,-4.43333333333333,756.45,90.6666666666667,1.0,3.0,77.0771620242158
0.0,18.89,35.3633333333333,17.32,19.39,18.2675,0.833333333333333,69.1333333333333,20.1,39.26,38.659000000000006,1.33333333333333,762.7999999999998,78.6666666666667,5.3333333333333295,9.0,11.982516036368906
-6.0,24.39,38.0,23.06666666666669,26.038839285714275,23.89,13.06,15.7,24.5,43.5266666666667,41.03,13.9,752.5,70.0,1.0,23.0,23.05196395609528
0.0,21.1,37.2,18.2,21.39,19.79,5.3,57.0,21.9266666666667,42.09,40.863333333333294,4.66666666666667,761.7999999999998,88.0,2.0,6.0,7.719073782209307
10.0,24.45000000000006,45.1,21.89,21.7,19.7,10.52,99.9,21.34488888888888,52.7,48.6266666666667,10.9333333333333,752.1333333333331,93.0,6.0,18.0,4.804955061990768
0.0,21.82333333333329,28.900000000000006,19.29,22.9266666666667,22.2,5.86666666666667,23.2933333333333,22.2,41.2,38.6266666666667,6.8,763.6833333333329,71.1666666666667,4.0,2.0,26.90485743805766
0.0,21.875999999999998,42.76,19.1,23.0,21.7,7.045,57.65,22.35,42.616,44.2666666666667,7.1,751.6666666666669,92.3333333333333,1.66666666666667,6.0,17.01170231681317
0.0,21.0,35.6266666666667,19.1666666666667,19.89,18.6,-1.76,80.8666666666667,21.533333333333296,56.90133333333331,38.09,-0.2,755.2999999999998,90.0,-2.919238641996388,0.0,20.237099124351516
0.0,22.1,41.29,21.56666666666669,21.1,20.463333333333296,3.43333333333333,96.2266666666667,17.015000000000065,51.09666666666671,45.0,5.1,763.8333333333329,80.0,3.6666666666666714,12.0,41.00858084857464
0.0,20.73,36.29,18.0,22.06666666666669,20.0,5.5,46.1266666666667,21.79,41.863333333333294,40.363333333333294,5.0,761.7999999999998,81.0,3.0,8.0,10.98970816237852
10.0,23.5,44.7333333333333,22.89,25.2,19.963333333333296,11.69,79.51366666666665,19.715,50.53,49.5,11.2,759.95,82.5,10.0,16.0,5.3519721259363
10.0,20.79,28.900000000000006,18.29,20.5,19.2,-4.36666666666667,61.55622222222219,21.39,42.23,39.7,-3.0,765.95,87.0,1.5,3.0,17.90882151108235
0.0,21.1666666666667,36.1,20.0,20.6333333333333,21.5,10.83,20.263333333333296,21.963333333333296,35.9666666666667,40.4,9.8,759.5,51.5,2.0,16.0,11.976274673361331
0.0,20.1666666666667,37.53,19.584666666666656,20.23,20.6,6.36666666666667,28.8966666666667,21.36,39.1633333333333,35.3266666666667,-6.216666666666674,750.8333333333329,51.5,7.8333333333333295,12.0,22.79936531558633
0.0,21.2,38.79,18.82333333333329,22.0,19.6,7.83,62.8,22.258000000000003,41.1266666666667,40.2,7.03333333333333,761.6333333333331,86.0,3.0,9.0,19.339108734857287
0.0,21.79,35.06,19.1,23.0,22.1,5.52666666666667,25.66333333333329,22.1,41.09,38.9,6.8,763.5,71.5,4.0,3.0,77.0771620242158
10.0,22.56666666666669,46.86,22.0,21.4266666666667,20.2635802469136,2.14,94.7425,19.533333333333296,45.4,41.1633333333333,2.5,758.266666666667,39.99999999999995,6.3333333333333295,19.0,27.67378517892212
0.0,21.39,38.6633333333333,19.7,20.89,20.533333333333296,7.4,86.79999999999998,21.0,44.13,38.8266666666667,7.3333333333333295,751.2,96.6666666666667,6.66666666666667,21.0,49.67489482369274
0.0,21.2,39.4,18.463333333333296,17.295267857142875,20.6,3.3373333333333344,57.448333333333295,21.5,56.90133333333331,43.09,5.5833333333333295,753.9,95.8333333333333,2.0,4.0,36.36474224040285
0.0,21.9266666666667,35.93,20.025,21.625,20.29,5.56,42.63,23.628999999999998,37.887,33.5,7.76666666666667,754.2,64.0,2.833333333333329,19.0,4.2979642283171415
10.0,21.55,47.2,20.7,21.56666666666669,22.5,12.1,80.3714285714286,22.2,49.433333333333294,46.79,11.85,754.8333333333329,84.0,11.0,17.0,41.76560123451054
0.0,21.79,35.2,19.2,20.7,20.39,4.43333333333333,47.533333333333296,24.1333333333333,39.91150793650792,37.5,5.1,734.4499999999994,76.0,4.0,21.0,2.430099679622799
